
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =****
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =      15.203   TIME= 13:15:19
 Error estimation for elements with orthotropic material properties is   
 not valid when RSYS = 0.  Use RSYS=SOLU to reactivate error             
 estimation.                                                             

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.1     18.1     ***
 DISTRIBUTED ANSYS Academic Teaching Introductory              

 01055371  VERSION=WINDOWS x64   13:15:19  OCT 16, 2017 CP=     15.203

 Standard Bolted Hole--Static Structural (D3)                                  


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    3051   -0.18623E+002   0.20888E+001  -0.46030E-001  -0.18079E+002  -0.74400E-001  -0.19739E+000
    3052   -0.14152E+002  -0.55635E+001   0.52027E-003  -0.19433E+002  -0.12844E+000  -0.26793E+000
    3053   -0.10280E+002   0.83524E+001  -0.14388E+000  -0.15469E+002   0.35849E-001   0.95231E-002
    3054   -0.16114E+002   0.11459E+002  -0.15346E+000  -0.12417E+002   0.42106E-001   0.22665E-002
    3055    0.35507E+000   0.20199E+002  -0.82978E-001  -0.45231E+001   0.79594E-001   0.13382E+000
    3056   -0.10731E+002   0.18088E+002  -0.90465E-001  -0.64058E+001   0.83802E-001   0.12319E+000
    3057    0.69766E+001   0.26541E+002  -0.50115E-001   0.27362E+001   0.86479E-001   0.18767E+000
    3058   -0.62770E+001   0.21198E+002  -0.57324E-001  -0.21840E+001   0.83412E-001   0.17925E+000
    3059    0.10654E+002   0.29005E+002  -0.23750E-002   0.69342E+001   0.73707E-001   0.20001E+000
    3060   -0.29046E+001   0.22014E+002  -0.84844E-002   0.45772E+000   0.64823E-001   0.19442E+000
    3061    0.12582E+002   0.29366E+002   0.22811E-001   0.89422E+001   0.38152E-001   0.13124E+000
    3062    0.83885E+000   0.21734E+002   0.17340E-001   0.18499E+001   0.27986E-001   0.12697E+000
    3063    0.13169E+002   0.28702E+002   0.31188E-001   0.92267E+001   0.34728E-002   0.38476E-001
    3064    0.42691E+001   0.21116E+002   0.24068E-001   0.20992E+001  -0.53783E-002   0.36035E-001
    3065    0.12860E+002   0.27785E+002   0.76823E-002   0.84592E+001  -0.20695E-001  -0.41702E-001
    3066    0.65815E+001   0.20624E+002   0.28269E-002   0.16253E+001  -0.23595E-001  -0.38826E-001
    3067    0.12097E+002   0.26934E+002  -0.27651E-002   0.73142E+001  -0.10308E-001  -0.17465E-001
    3068    0.71836E+001   0.20291E+002  -0.97725E-002   0.89864E+000  -0.10721E-001  -0.23451E-001
    3069    0.11318E+002   0.26395E+002  -0.22314E-001   0.64674E+001  -0.12604E-001  -0.21738E-001
    3070    0.62541E+001   0.20106E+002  -0.29950E-001   0.40114E+000  -0.10417E-001  -0.18416E-001
    3071    0.10861E+002   0.26103E+002  -0.95932E-002   0.63014E+001   0.54968E-002   0.38275E-001
    3072    0.48351E+001   0.19901E+002  -0.20683E-001   0.40440E+000   0.65742E-002   0.32185E-001
    3073    0.10783E+002   0.25739E+002  -0.90751E-003   0.65435E+001   0.56260E-003   0.21177E-001
    3074    0.42022E+001   0.19508E+002  -0.10424E-001   0.67083E+000   0.15110E-002   0.17653E-001
    3075    0.10759E+002   0.25256E+002   0.82929E-002   0.66573E+001   0.51281E-002   0.16868E-001
    3076    0.43349E+001   0.19058E+002  -0.24203E-002   0.81817E+000   0.34519E-002   0.11106E-001
    3077    0.10870E+002   0.25056E+002   0.10988E-001   0.68038E+001   0.39480E-002   0.81349E-002
    3078    0.46004E+001   0.18840E+002   0.76412E-002   0.93599E+000   0.32509E-002   0.50975E-002
    3079    0.11396E+002   0.25551E+002   0.63782E-002   0.74222E+001   0.65814E-003   0.48066E-002
    3080    0.47400E+001   0.19069E+002   0.36001E-002   0.13019E+001   0.40681E-002   0.29367E-002
    3081    0.12255E+002   0.26413E+002  -0.23249E-002   0.84684E+001   0.40497E-002   0.74915E-002
    3082    0.49387E+001   0.19481E+002  -0.12986E-002   0.19246E+001   0.70052E-002   0.27650E-002
    3083    0.13228E+002   0.27250E+002  -0.18133E-002   0.96323E+001   0.13586E-002  -0.87661E-003
    3084    0.53833E+001   0.19827E+002  -0.41876E-003   0.26242E+001   0.42905E-002  -0.27347E-002
    3085    0.14173E+002   0.27899E+002  -0.10658E-001   0.10755E+002  -0.15185E-002  -0.10979E-001
    3086    0.60458E+001   0.20022E+002  -0.74891E-002   0.33075E+001   0.11361E-002  -0.90255E-002
    3087    0.14894E+002   0.28165E+002  -0.55321E-002   0.11588E+002  -0.15147E-001  -0.39813E-001
    3088    0.68204E+001   0.19986E+002  -0.46898E-002   0.38412E+001  -0.13435E-001  -0.32281E-001
    3089    0.15325E+002   0.28113E+002  -0.85267E-002   0.12092E+002  -0.17409E-001  -0.40839E-001
    3090    0.75980E+001   0.19789E+002  -0.66775E-002   0.41914E+001  -0.16411E-001  -0.33843E-001
    3091    0.15458E+002   0.27672E+002  -0.10932E-001   0.12259E+002  -0.29941E-001  -0.63830E-001
    3092    0.83500E+001   0.19366E+002  -0.94432E-002   0.43602E+001  -0.29814E-001  -0.52024E-001
    3093    0.15097E+002   0.26606E+002  -0.98655E-002   0.11856E+002  -0.36807E-001  -0.71783E-001
    3094    0.90631E+001   0.18593E+002  -0.90291E-002   0.42221E+001  -0.37558E-001  -0.60350E-001
    3095    0.13881E+002   0.24600E+002  -0.22650E-002   0.10469E+002  -0.32324E-001  -0.63071E-001
    3096    0.94145E+001   0.17337E+002  -0.11040E-002   0.35243E+001  -0.33777E-001  -0.55733E-001
    3097    0.11755E+002   0.21973E+002   0.15820E-001   0.80385E+001  -0.94929E-002  -0.21796E-001
    3098    0.88551E+001   0.15897E+002   0.13942E-001   0.21868E+001  -0.91814E-002  -0.24324E-001
    3099    0.97645E+001   0.20336E+002  -0.34763E-002   0.58076E+001   0.29274E-001   0.40519E-001
    3100    0.73063E+001   0.15229E+002  -0.39385E-002   0.87344E+000   0.29920E-001   0.28998E-001
    3101    0.96373E+001   0.21345E+002  -0.25457E-001   0.58757E+001   0.31302E-001   0.48098E-001
    3102    0.60000E+001   0.16016E+002  -0.28015E-001   0.82724E+000   0.34605E-001   0.42547E-001
    3103    0.12176E+002   0.24812E+002  -0.20561E-001   0.90133E+001   0.68707E-003  -0.45555E-002
    3104    0.62501E+001   0.17899E+002  -0.21563E-001   0.25323E+001   0.48462E-002   0.12693E-002
    3105    0.16533E+002   0.29068E+002  -0.45151E-001   0.13932E+002  -0.30994E-001  -0.58530E-001
    3106    0.79075E+001   0.19982E+002  -0.52085E-001   0.53205E+001  -0.26927E-001  -0.46150E-001
    3107    0.21213E+002   0.32303E+002  -0.38307E-001   0.18915E+002  -0.74638E-001  -0.15178E+000
    3108    0.11132E+002   0.21270E+002  -0.44431E-001   0.83442E+001  -0.69518E-001  -0.12655E+000
    3109    0.23268E+002   0.32272E+002   0.27717E-001   0.21029E+002  -0.68071E-001  -0.15095E+000
    3110    0.14681E+002   0.20643E+002   0.23258E-001   0.98974E+001  -0.64748E-001  -0.12978E+000
    3111    0.21923E+002   0.29451E+002   0.50661E-001   0.19596E+002  -0.28197E-001  -0.64785E-001
    3112    0.16179E+002   0.18707E+002   0.47138E-001   0.93430E+001  -0.25538E-001  -0.56792E-001
    3113    0.18643E+002   0.25831E+002   0.26635E-001   0.16325E+002   0.29385E-002   0.11947E-001
    3114    0.14465E+002   0.16665E+002   0.24126E-001   0.75655E+001   0.58366E-002   0.10484E-001
    3115    0.15116E+002   0.22820E+002  -0.36557E-002   0.13142E+002   0.12379E-001   0.31861E-001
    3116    0.98969E+001   0.15133E+002  -0.25422E-002   0.57684E+001   0.14987E-001   0.27593E-001
    3117    0.12297E+002   0.20781E+002  -0.27157E-001   0.11055E+002  -0.15086E-003  -0.74444E-002
    3118    0.39131E+001   0.14098E+002  -0.22691E-001   0.46839E+001   0.27144E-002  -0.87969E-002
    3119    0.10443E+002   0.19506E+002  -0.50706E-001   0.10406E+002  -0.24039E-001  -0.88810E-001
    3120   -0.26790E+001   0.13257E+002  -0.46383E-001   0.45619E+001  -0.21136E-001  -0.84444E-001
    3121    0.96281E+001   0.18457E+002  -0.46814E-001   0.11264E+002  -0.46382E-001  -0.19023E+000
    3122   -0.88127E+001   0.12128E+002  -0.45365E-001   0.55701E+001  -0.41390E-001  -0.17756E+000
    3123    0.97780E+001   0.17009E+002  -0.55703E-002   0.13027E+002  -0.32868E-001  -0.18541E+000
    3124   -0.11486E+002   0.10369E+002  -0.88035E-002   0.72514E+001  -0.27067E-001  -0.17134E+000
    3125    0.99922E+001   0.14511E+002   0.40656E-001   0.13998E+002  -0.13552E-001  -0.10604E+000
    3126   -0.94831E+001   0.79885E+001   0.35258E-001   0.83533E+001  -0.12092E-001  -0.89240E-001
    3127    0.93453E+001   0.11215E+002   0.18672E-001   0.12783E+002   0.13807E-001   0.92245E-002
    3128   -0.48185E+001   0.56180E+001   0.16291E-001   0.78061E+001   0.63647E-002   0.15779E-001
    3129    0.76611E+001   0.80944E+001   0.14774E-001   0.99348E+001   0.95701E-002   0.26346E-001
    3130   -0.11305E+001   0.38469E+001  -0.10916E-002   0.60642E+001   0.28320E-002   0.31793E-001
    3131    0.67382E+001   0.65558E+001   0.27205E-001   0.79221E+001   0.88178E-002   0.30912E-001
    3132    0.11184E+001   0.31439E+001   0.12261E-001   0.47083E+001   0.80822E-003   0.23887E-001
    3133    0.73888E+001   0.64835E+001  -0.12260E-002   0.89230E+001   0.13523E-001   0.48311E-001
    3134    0.28431E+001   0.27372E+001  -0.77773E-002   0.54296E+001  -0.99567E-003   0.33957E-001
    3135    0.89454E+001   0.69109E+001  -0.24983E-001   0.10612E+002   0.16504E-001   0.61054E-001
    3136    0.53203E+001   0.25573E+001  -0.17872E-001   0.64815E+001   0.44261E-002   0.47072E-001
    3137    0.98989E+001   0.65235E+001  -0.28440E-001   0.11555E+002   0.29725E-001   0.89064E-001
    3138    0.79076E+001   0.19090E+001  -0.22621E-001   0.71103E+001   0.20799E-001   0.65526E-001
    3139    0.10062E+002   0.51766E+001  -0.30309E-001   0.11565E+002   0.50898E-001   0.13200E+000
    3140    0.10356E+002   0.73936E+000  -0.24844E-001   0.72124E+001   0.45851E-001   0.97526E-001
    3141    0.93880E+001   0.30305E+001  -0.28022E-001   0.10607E+002   0.69721E-001   0.15796E+000
    3142    0.12420E+002  -0.79041E+000  -0.24159E-001   0.67644E+001   0.70671E-001   0.12157E+000
    3143    0.79417E+001   0.24295E+000  -0.29124E-001   0.88005E+001   0.87563E-001   0.18436E+000
    3144    0.14004E+002  -0.25869E+001  -0.25746E-001   0.58362E+001   0.91680E-001   0.14419E+000
    3145    0.55830E+001  -0.34555E+001  -0.26990E-001   0.59577E+001   0.10022E+000   0.20124E+000
    3146    0.15159E+002  -0.48295E+001  -0.22058E-001   0.43217E+001   0.10881E+000   0.16202E+000
    3147    0.16535E+001  -0.87029E+001  -0.18147E-001   0.13302E+001   0.10797E+000   0.19917E+000
    3148    0.15663E+002  -0.78186E+001  -0.13641E-001   0.17891E+001   0.11834E+000   0.16519E+000
    3149   -0.48876E+001  -0.16305E+002   0.12456E-001  -0.63167E+001   0.84164E-001   0.15153E+000
    3150    0.14633E+002  -0.11851E+002   0.18944E-001  -0.25238E+001   0.97965E-001   0.13259E+000
    3151   -0.14470E+002  -0.25641E+002   0.64238E-001  -0.17481E+002   0.26026E-001   0.30562E-001
    3152    0.10509E+002  -0.16231E+002   0.68331E-001  -0.90402E+001   0.35170E-001   0.36316E-001
    3153   -0.24967E+002  -0.32826E+002   0.78698E-001  -0.29658E+002  -0.92591E-001  -0.16948E+000
    3154    0.22640E+001  -0.18487E+002   0.87905E-001  -0.16481E+002  -0.80520E-001  -0.13046E+000
    3155   -0.31227E+002  -0.31635E+002  -0.28352E-001  -0.36635E+002  -0.16759E+000  -0.30358E+000
    3156   -0.83674E+001  -0.15446E+002  -0.29684E-001  -0.21361E+002  -0.16240E+000  -0.26217E+000
    3157    0.11029E+002   0.25007E+002   0.24419E-002   0.69766E+001   0.54359E-002   0.59390E-002
    3158    0.49138E+001   0.18741E+002   0.36463E-002   0.10501E+001   0.48952E-002   0.32361E-002
    3159    0.11747E+002   0.25744E+002   0.98375E-003   0.78479E+001   0.32606E-002   0.31889E-002
    3160    0.50460E+001   0.19099E+002   0.20226E-002   0.15691E+001   0.52049E-002   0.18382E-002
    3161    0.12578E+002   0.26482E+002  -0.18420E-002   0.88436E+001   0.14076E-002  -0.26784E-002
    3162    0.53901E+001   0.19417E+002  -0.10219E-002   0.21680E+001   0.45993E-002  -0.19638E-002
    3163    0.13392E+002   0.27069E+002  -0.23787E-002   0.98082E+001  -0.36169E-002  -0.11042E-001
    3164    0.59149E+001   0.19616E+002  -0.22607E-002   0.27590E+001  -0.20872E-003  -0.87083E-002
    3165    0.14063E+002   0.27414E+002  -0.67771E-002   0.10597E+002  -0.83846E-002  -0.21488E-001
    3166    0.65351E+001   0.19663E+002  -0.63358E-002   0.32539E+001  -0.54610E-002  -0.16556E-001
    3167    0.14508E+002   0.27458E+002  -0.46550E-002   0.11114E+002  -0.17263E-001  -0.38650E-001
    3168    0.71788E+001   0.19542E+002  -0.55230E-002   0.36039E+001  -0.15225E-001  -0.31343E-001
    3169    0.14714E+002   0.27207E+002  -0.72766E-002   0.11364E+002  -0.19882E-001  -0.43158E-001
    3170    0.78226E+001   0.19257E+002  -0.63647E-002   0.38072E+001  -0.18929E-001  -0.35783E-001
    3171    0.14575E+002   0.26508E+002  -0.69739E-002   0.11227E+002  -0.27462E-001  -0.55463E-001
    3172    0.84509E+001   0.18711E+002  -0.74340E-002   0.38069E+001  -0.27484E-001  -0.46623E-001
    3173    0.13791E+002   0.25022E+002  -0.18445E-002   0.10345E+002  -0.26704E-001  -0.53243E-001
    3174    0.88961E+001   0.17735E+002  -0.19209E-002   0.33884E+001  -0.27530E-001  -0.46523E-001
    3175    0.12174E+002   0.22820E+002   0.12848E-001   0.84968E+001  -0.12093E-001  -0.26607E-001
    3176    0.86780E+001   0.16469E+002   0.98349E-002   0.23942E+001  -0.12015E-001  -0.26877E-001
    3177    0.10481E+002   0.21184E+002  -0.38041E-002   0.65842E+001   0.18586E-001   0.20551E-001
    3178    0.76085E+001   0.15703E+002  -0.54620E-002   0.12912E+001   0.19712E-001   0.14203E-001
    3179    0.10313E+002   0.21755E+002  -0.28407E-001   0.65436E+001   0.21315E-001   0.37511E-001
    3180    0.67280E+001   0.16165E+002  -0.32884E-001   0.12163E+001   0.25930E-001   0.30103E-001
    3181    0.58342E+001   0.52901E+001   0.82194E-002   0.69859E+001   0.34018E-002   0.22283E-001
    3182    0.22117E+001   0.23138E+001   0.69121E-002   0.42127E+001  -0.25937E-002   0.19367E-001
    3183    0.74368E+001   0.59764E+001  -0.13467E-001   0.87239E+001   0.11050E-001   0.48466E-001
    3184    0.44094E+001   0.23364E+001  -0.99938E-002   0.52793E+001   0.41948E-002   0.34482E-001
    3185    0.84730E+001   0.58988E+001  -0.11371E-001   0.97696E+001   0.24062E-001   0.69713E-001
    3186    0.66842E+001   0.19282E+001  -0.96785E-002   0.59557E+001   0.17086E-001   0.50460E-001
    3187    0.87945E+001   0.49898E+001  -0.16296E-001   0.99833E+001   0.38539E-001   0.93846E-001
    3188    0.88144E+001   0.10762E+001  -0.14390E-001   0.61578E+001   0.35941E-001   0.69876E-001
    3189    0.83671E+001   0.33503E+001  -0.15796E-001   0.93387E+001   0.54675E-001   0.12228E+000
    3190    0.10581E+002  -0.11731E+000  -0.15462E-001   0.58742E+001   0.56217E-001   0.94663E-001
    3191    0.72451E+001   0.11201E+001  -0.15862E-001   0.79232E+001   0.67383E-001   0.13900E+000
    3192    0.11933E+002  -0.15590E+001  -0.15835E-001   0.51526E+001   0.73133E-001   0.11162E+000
    3193    0.53510E+001  -0.18495E+001  -0.14914E-001   0.56433E+001   0.74307E-001   0.15138E+000
    3194    0.12889E+002  -0.33557E+001  -0.13607E-001   0.39391E+001   0.84818E-001   0.12537E+000
    3195    0.21618E+001  -0.61136E+001  -0.73460E-002   0.18947E+001   0.82198E-001   0.15439E+000
    3196    0.13335E+002  -0.57835E+001  -0.82617E-002   0.18910E+001   0.95198E-001   0.13208E+000
    3197   -0.33089E+001  -0.12516E+002   0.15132E-001  -0.44937E+001   0.65886E-001   0.12270E+000
    3198    0.12544E+002  -0.91896E+001   0.16189E-001  -0.17063E+001   0.82897E-001   0.11217E+000
    3199   -0.11681E+002  -0.20817E+002   0.60645E-001  -0.14249E+002   0.26421E-001   0.28164E-001
    3200    0.90539E+001  -0.13129E+002   0.57593E-001  -0.73891E+001   0.38085E-001   0.38616E-001
    3201   -0.21222E+002  -0.27621E+002   0.63063E-001  -0.25354E+002  -0.70011E-001  -0.13369E+000
    3202    0.16984E+001  -0.15382E+002   0.67173E-001  -0.14162E+002  -0.61351E-001  -0.98773E-001
    3203   -0.26976E+002  -0.26727E+002  -0.44593E-001  -0.31810E+002  -0.12743E+000  -0.28097E+000
    3204   -0.80654E+001  -0.12722E+002  -0.49005E-001  -0.18661E+002  -0.12999E+000  -0.23106E+000
    3205    0.45646E+001   0.42350E+001   0.76375E-002   0.54313E+001   0.60921E-002   0.22849E-001
    3206    0.17326E+001   0.19089E+001   0.47527E-002   0.32649E+001  -0.53847E-003   0.16273E-001
    3207    0.61622E+001   0.50795E+001  -0.13768E-001   0.71643E+001   0.10195E-001   0.35540E-001
    3208    0.37065E+001   0.20712E+001  -0.94464E-002   0.43122E+001   0.40279E-002   0.25881E-001
    3209    0.72719E+001   0.52702E+001  -0.13055E-001   0.82986E+001   0.18543E-001   0.53280E-001
    3210    0.57414E+001   0.18596E+001  -0.99440E-002   0.50202E+001   0.13740E-001   0.37861E-001
    3211    0.77316E+001   0.47122E+001  -0.15292E-001   0.86791E+001   0.31259E-001   0.75607E-001
    3212    0.76296E+001   0.12520E+001  -0.12148E-001   0.53008E+001   0.29405E-001   0.55225E-001
    3213    0.75183E+001   0.35054E+001  -0.15363E-001   0.82925E+001   0.42595E-001   0.93364E-001
    3214    0.91934E+001   0.34181E+000  -0.13066E-001   0.51450E+001   0.44155E-001   0.71244E-001
    3215    0.66793E+001   0.17481E+001  -0.14404E-001   0.72104E+001   0.55170E-001   0.11294E+000
    3216    0.10385E+002  -0.80835E+000  -0.12822E-001   0.45949E+001   0.59000E-001   0.88768E-001
    3217    0.51549E+001  -0.66751E+000  -0.11825E-001   0.53589E+001   0.60925E-001   0.12113E+000
    3218    0.11236E+002  -0.22739E+001  -0.86778E-002   0.36059E+001   0.67959E-001   0.99292E-001
    3219    0.25030E+001  -0.42047E+001  -0.51861E-002   0.22376E+001   0.69656E-001   0.12658E+000
    3220    0.11646E+002  -0.42885E+001  -0.28005E-002   0.18943E+001   0.77486E-001   0.10657E+000
    3221   -0.21536E+001  -0.96575E+001   0.14326E-001  -0.32015E+001   0.58197E-001   0.10212E+000
    3222    0.11000E+002  -0.71958E+001   0.18939E-001  -0.11747E+001   0.69650E-001   0.91312E-001
    3223   -0.94795E+001  -0.16982E+002   0.53070E-001  -0.11742E+002   0.29330E-001   0.34519E-001
    3224    0.79908E+001  -0.10702E+002   0.54419E-001  -0.61540E+001   0.36743E-001   0.38081E-001
    3225   -0.18108E+002  -0.23324E+002   0.62167E-001  -0.21811E+002  -0.56665E-001  -0.10962E+000
    3226    0.14148E+001  -0.12888E+002   0.67008E-001  -0.12289E+002  -0.47905E-001  -0.82035E-001
    3227   -0.23427E+002  -0.22806E+002  -0.31508E-001  -0.27873E+002  -0.11733E+000  -0.21595E+000
    3228   -0.74352E+001  -0.10629E+002  -0.33283E-001  -0.16468E+002  -0.11546E+000  -0.18451E+000
    3229    0.33722E+001   0.31867E+001   0.89985E-002   0.39915E+001   0.32920E-002   0.13969E-001
    3230    0.12798E+001   0.14653E+001   0.75407E-002   0.23901E+001  -0.95704E-003   0.10224E-001
    3231    0.49238E+001   0.41360E+001  -0.88895E-002   0.56752E+001   0.61335E-002   0.26294E-001
    3232    0.30259E+001   0.17316E+001  -0.62089E-002   0.33973E+001   0.23887E-002   0.17814E-001
    3233    0.60826E+001   0.45443E+001  -0.86248E-002   0.68749E+001   0.14015E-001   0.39374E-001
    3234    0.48317E+001   0.16887E+001  -0.68336E-002   0.41305E+001   0.10283E-001   0.26891E-001
    3235    0.66803E+001   0.43180E+001  -0.12332E-001   0.74239E+001   0.23118E-001   0.54508E-001
    3236    0.65020E+001   0.13137E+001  -0.10455E-001   0.44939E+001   0.21968E-001   0.38740E-001
    3237    0.66706E+001   0.35007E+001  -0.12678E-001   0.72829E+001   0.32173E-001   0.69650E-001
    3238    0.78766E+001   0.66010E+000  -0.11440E-001   0.44650E+001   0.33594E-001   0.52400E-001
    3239    0.60953E+001   0.21851E+001  -0.13007E-001   0.65162E+001   0.40402E-001   0.81528E-001
    3240    0.89167E+001  -0.21203E+000  -0.12006E-001   0.40804E+001   0.44144E-001   0.63564E-001
    3241    0.49094E+001   0.28650E+000  -0.11860E-001   0.50648E+001   0.43939E-001   0.89950E-001
    3242    0.96448E+001  -0.13631E+001  -0.10254E-001   0.33061E+001   0.50999E-001   0.73710E-001
    3243    0.27221E+001  -0.26152E+001  -0.55219E-002   0.24864E+001   0.50058E-001   0.94363E-001
    3244    0.99828E+001  -0.30063E+001  -0.52318E-002   0.18913E+001   0.58451E-001   0.80006E-001
    3245   -0.12279E+001  -0.72009E+001   0.11329E-001  -0.21231E+001   0.41228E-001   0.76230E-001
    3246    0.94055E+001  -0.54365E+001   0.12837E-001  -0.70954E+000   0.52559E-001   0.69579E-001
    3247   -0.75901E+001  -0.13540E+002   0.46662E-001  -0.95248E+001   0.21084E-001   0.25106E-001
    3248    0.67643E+001  -0.84655E+001   0.45301E-001  -0.50262E+001   0.29009E-001   0.30472E-001
    3249   -0.15310E+002  -0.19303E+002   0.60289E-001  -0.18529E+002  -0.45953E-001  -0.88327E-001
    3250    0.93130E+000  -0.10496E+002   0.62367E-001  -0.10503E+002  -0.38834E-001  -0.64629E-001
    3251   -0.20295E+002  -0.19159E+002  -0.18060E-001  -0.24221E+002  -0.95884E-001  -0.19494E+000
    3252   -0.71111E+001  -0.86605E+001  -0.23213E-001  -0.14397E+002  -0.96210E-001  -0.15896E+000
    3253    0.21873E+001   0.21011E+001   0.67364E-002   0.25764E+001   0.34505E-002   0.10786E-001
    3254    0.83574E+000   0.98787E+000   0.56684E-002   0.15433E+001  -0.17075E-003   0.64423E-002
    3255    0.36270E+001   0.30782E+001  -0.84836E-002   0.41408E+001   0.60348E-002   0.19628E-001
    3256    0.23393E+001   0.13178E+001  -0.61735E-002   0.24713E+001   0.29362E-002   0.12962E-001
    3257    0.48136E+001   0.36590E+001  -0.92949E-002   0.53822E+001   0.10852E-001   0.29057E-001
    3258    0.39421E+001   0.14094E+001  -0.73365E-002   0.32165E+001   0.86439E-002   0.19343E-001
    3259    0.55489E+001   0.37316E+001  -0.11933E-001   0.60982E+001   0.17802E-001   0.40780E-001
    3260    0.54298E+001   0.12364E+001  -0.10585E-001   0.36633E+001   0.17788E-001   0.28430E-001
    3261    0.57624E+001   0.33031E+001  -0.12022E-001   0.62228E+001   0.23385E-001   0.49802E-001
    3262    0.66509E+001   0.82736E+000  -0.11522E-001   0.37716E+001   0.25631E-001   0.37004E-001
    3263    0.54687E+001   0.24301E+001  -0.11933E-001   0.57874E+001   0.31474E-001   0.60762E-001
    3264    0.75686E+001   0.22424E+000  -0.11987E-001   0.35618E+001   0.34856E-001   0.46756E-001
    3265    0.46435E+001   0.10591E+001  -0.10098E-001   0.47560E+001   0.32769E-001   0.62909E-001
    3266    0.81935E+001  -0.61563E+000  -0.89628E-002   0.30094E+001   0.38165E-001   0.51267E-001
    3267    0.29447E+001  -0.11701E+001  -0.66116E-002   0.27480E+001   0.40610E-001   0.69039E-001
    3268    0.84569E+001  -0.18727E+001  -0.59513E-002   0.18988E+001   0.45787E-001   0.58221E-001
    3269   -0.29914E+000  -0.48627E+001   0.82059E-002  -0.10385E+001   0.31045E-001   0.54879E-001
    3270    0.79089E+001  -0.38098E+001   0.11235E-001  -0.24808E+000   0.39110E-001   0.50117E-001
    3271   -0.57132E+001  -0.10165E+002   0.38196E-001  -0.73208E+001   0.19374E-001   0.20412E-001
    3272    0.55583E+001  -0.63208E+001   0.39821E-001  -0.39228E+001   0.23912E-001   0.23015E-001
    3273   -0.12524E+002  -0.15267E+002   0.45035E-001  -0.15249E+002  -0.37209E-001  -0.74637E-001
    3274    0.38577E+000  -0.81361E+001   0.47814E-001  -0.87425E+001  -0.32304E-001  -0.54852E-001
    3275   -0.17134E+002  -0.15450E+002  -0.26736E-001  -0.20510E+002  -0.82531E-001  -0.13955E+000
    3276   -0.68911E+001  -0.66868E+001  -0.25223E-001  -0.12304E+002  -0.81436E-001  -0.12178E+000
    3277    0.11199E+001   0.10981E+001   0.69701E-002   0.13170E+001   0.16670E-002   0.43989E-002
    3278    0.40559E+000   0.53127E+000   0.66121E-002   0.79598E+000  -0.33802E-003   0.16840E-002
    3279    0.23234E+001   0.19694E+001  -0.23749E-002   0.26158E+001   0.41729E-002   0.14349E-001
    3280    0.16379E+001   0.85646E+000  -0.11757E-002   0.15610E+001   0.23797E-002   0.85376E-002
    3281    0.34662E+001   0.26230E+001  -0.56544E-002   0.38171E+001   0.90207E-002   0.21216E-001
    3282    0.30551E+001   0.10255E+001  -0.36924E-002   0.22758E+001   0.73265E-002   0.13328E-001
    3283    0.43047E+001   0.29202E+001  -0.10529E-001   0.46605E+001   0.14463E-001   0.28818E-001
    3284    0.44103E+001   0.10069E+001  -0.89091E-002   0.27883E+001   0.14046E-001   0.18909E-001
    3285    0.47369E+001   0.28331E+001  -0.14041E-001   0.50442E+001   0.18148E-001   0.34773E-001
    3286    0.55356E+001   0.80805E+000  -0.12473E-001   0.30348E+001   0.19370E-001   0.24532E-001
    3287    0.47373E+001   0.23858E+001  -0.17902E-001   0.49566E+001   0.23035E-001   0.40230E-001
    3288    0.63796E+001   0.45927E+000  -0.16798E-001   0.30135E+001   0.25457E-001   0.29502E-001
    3289    0.42929E+001   0.15378E+001  -0.20102E-001   0.43672E+001   0.21685E-001   0.42360E-001
    3290    0.69513E+001  -0.74963E-001  -0.18152E-001   0.27008E+001   0.26726E-001   0.33286E-001
    3291    0.31207E+001  -0.72998E-002  -0.17797E-001   0.29664E+001   0.25784E-001   0.42566E-001
    3292    0.71735E+001  -0.94162E+000  -0.17820E-001   0.19215E+001   0.31208E-001   0.35285E-001
    3293    0.62597E+000  -0.27360E+001  -0.93330E-002   0.52445E-001   0.16452E-001   0.31494E-001
    3294    0.66459E+001  -0.23367E+001  -0.76534E-002   0.25696E+000   0.24829E-001   0.29282E-001
    3295   -0.38465E+001  -0.69359E+001   0.25830E-001  -0.51193E+001   0.90796E-002   0.86444E-002
    3296    0.45028E+001  -0.42723E+001   0.24943E-001  -0.27874E+001   0.14106E-001   0.14126E-001
    3297   -0.97803E+001  -0.11314E+002   0.46159E-001  -0.11998E+002  -0.31190E-001  -0.54205E-001
    3298   -0.16835E+000  -0.58167E+001   0.49073E-001  -0.69743E+001  -0.25903E-001  -0.40178E-001
