
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =****
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =      13.031   TIME= 23:08:17
 The selected element set contains mixed materials.                      
  This could invalidate error estimation.                                

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Introductory              

 01055371  VERSION=WINDOWS x64   23:08:17  JAN 29, 2018 CP=     13.062

 Standard Hole--Static Structural (E5)                                         


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
    5611    0.17188E+003  -0.28361E+001   0.85443E-001   0.52417E+001  -0.81676E-002   0.19294E-001
    5612    0.17322E+003  -0.20498E+001  -0.13815E-001   0.38823E+001   0.21291E-001   0.47145E-001
    5613    0.17442E+003  -0.15593E+001  -0.33434E-001   0.28153E+001  -0.21161E-001  -0.63842E-002
    5614    0.17502E+003  -0.12009E+001  -0.46183E-001   0.19260E+001   0.46623E-002   0.57325E-002
    5615    0.17567E+003  -0.81152E+000  -0.36614E-001   0.12332E+001   0.66224E-003   0.40409E-002
    5616    0.17611E+003  -0.52930E+000  -0.30059E-001   0.71991E+000  -0.20878E-002   0.85853E-003
    5617    0.17640E+003  -0.33525E+000  -0.20256E-001   0.37724E+000  -0.54943E-003   0.92280E-003
    5618    0.17658E+003  -0.20256E+000  -0.12809E-001   0.15768E+000  -0.59281E-004   0.13590E-002
    5619    0.17670E+003  -0.11240E+000  -0.93832E-002   0.18166E-001  -0.32880E-003   0.99776E-003
    5620    0.17676E+003  -0.52427E-001  -0.63533E-002  -0.65235E-001  -0.64599E-003   0.36916E-003
    5621    0.17679E+003  -0.12577E-001  -0.37086E-002  -0.10951E+000  -0.76142E-003   0.95983E-003
    5622    0.17680E+003   0.13992E-001  -0.19627E-002  -0.12777E+000  -0.73783E-003   0.43129E-003
    5623    0.17680E+003   0.35024E-001  -0.21437E-002  -0.12569E+000   0.15133E-002   0.41110E-003
    5624    0.17679E+003   0.46574E-001   0.10771E-002  -0.10867E+000   0.34705E-002   0.43103E-003
    5625    0.17677E+003   0.51723E-001  -0.52548E-003  -0.82916E-001   0.96818E-002  -0.89777E-003
    5626    0.17673E+003   0.90793E-001   0.16359E-002  -0.88853E-001  -0.22743E-001   0.97073E-003
    5627    0.17668E+003   0.14385E+000  -0.82849E-002  -0.12922E+000   0.46821E-001  -0.40712E-002
    5628    0.17664E+003   0.10286E+000   0.18025E-002  -0.12870E+000  -0.89072E-001   0.27100E-001
    5629    0.19418E+002   0.25617E+002   0.74200E+000   0.47931E+002  -0.73382E-001  -0.42726E-001
    5630    0.24778E+002   0.13415E+002   0.79322E+000   0.33283E+002  -0.22649E-001   0.45365E-002
    5631    0.19574E+003  -0.13259E+002   0.47889E+000   0.49245E+001  -0.57958E-001  -0.17840E-001
    5632    0.18873E+003  -0.11472E+002   0.19512E+000   0.56051E+001  -0.51084E-001  -0.33938E-001
    5633    0.18465E+003  -0.96061E+001   0.10203E+000   0.52478E+001  -0.33455E-001  -0.30827E-001
    5634    0.18190E+003  -0.76826E+001   0.12374E+000   0.43326E+001  -0.14331E-001  -0.15211E-001
    5635    0.17992E+003  -0.58029E+001   0.50175E-001   0.32409E+001  -0.22140E-001   0.31007E-003
    5636    0.17867E+003  -0.43393E+001   0.84890E-001   0.22942E+001   0.61758E-003  -0.10333E-001
    5637    0.17778E+003  -0.31561E+001   0.37012E-001   0.15659E+001  -0.57538E-002   0.67977E-004
    5638    0.17724E+003  -0.22315E+001   0.19586E-001   0.10141E+001  -0.32924E-002  -0.23101E-002
    5639    0.17692E+003  -0.15257E+001   0.14108E-001   0.62754E+000  -0.16826E-002  -0.60835E-003
    5640    0.17673E+003  -0.10055E+001   0.69102E-002   0.35538E+000  -0.98741E-003  -0.80609E-003
    5641    0.17663E+003  -0.63258E+000   0.48774E-002   0.17150E+000  -0.98269E-003   0.85863E-003
    5642    0.17659E+003  -0.37412E+000   0.10052E-002   0.48693E-001   0.35209E-004  -0.24030E-002
    5643    0.17659E+003  -0.19412E+000   0.18685E-002  -0.22792E-001  -0.12170E-002   0.54024E-002
    5644    0.17660E+003  -0.79809E-001  -0.83472E-003  -0.72553E-001   0.14774E-002  -0.97055E-002
    5645    0.17663E+003  -0.30314E-002   0.25453E-002  -0.85283E-001  -0.41130E-002   0.24755E-001
    5646    0.17668E+003   0.43419E-001  -0.51598E-002  -0.12866E+000   0.99391E-002  -0.49721E-001
    5647    0.17665E+003   0.55983E-001   0.16645E-002  -0.12217E+000  -0.33715E-001   0.93938E-001
    5648    0.17677E+003   0.22942E+000   0.20880E-001  -0.24000E+000   0.11984E+000  -0.12366E+000
    5649   -0.52410E+001   0.66415E+002  -0.55949E+000   0.58964E+002  -0.53918E-001   0.89119E-001
    5650    0.11521E+002   0.43032E+002   0.27863E+000   0.57781E+002  -0.24395E-001   0.13289E-001
    5651    0.41464E+002   0.73528E+001   0.30149E+000   0.62240E+002  -0.14940E+000   0.52766E-001
    5652    0.20936E+003  -0.15335E+002   0.15722E+001   0.28730E+001  -0.14239E+000   0.37419E-001
    5653    0.15804E+003  -0.56087E+001  -0.57313E+000   0.22143E+002  -0.71588E-001  -0.65097E-002
    5654    0.18381E+003  -0.10695E+002  -0.22401E+000   0.23925E+002  -0.74258E-001  -0.13462E-001
    5655   -0.19422E+002   0.90366E+002  -0.93875E+000   0.47834E+002  -0.84451E-001  -0.66595E-002
    5656   -0.97245E+001   0.46761E+002   0.95759E-001   0.80999E+002  -0.31792E-001  -0.28637E+000
    5657    0.18039E+002   0.18559E+002  -0.22406E+001   0.78275E+002  -0.15736E+000   0.70289E-001
    5658    0.63012E+002  -0.22773E+002  -0.16794E+001   0.75052E+002  -0.12988E-001  -0.23129E+000
    5659    0.68853E+002  -0.15431E+002  -0.45760E+000   0.43585E+002  -0.14383E+000   0.62700E-001
    5660    0.99357E+002  -0.16922E+001   0.18142E+000   0.51041E+001   0.48230E-001   0.10748E-001
    5661    0.14952E+003   0.45837E+000  -0.79453E+000   0.24069E+002  -0.63827E-001  -0.10557E-001
    5662    0.13949E+003   0.70912E+001  -0.21811E-001   0.21612E+002  -0.44824E-001   0.40516E-001
    5663    0.17960E+003  -0.63925E+001  -0.17952E+001   0.31551E+002  -0.19937E+000  -0.13574E+000
    5664    0.24416E+002   0.48939E+001   0.94845E+000   0.17027E+002   0.59813E-001   0.35440E-002
    5665    0.42619E+002  -0.76855E+000   0.26996E+000   0.22091E+002   0.83944E-002   0.15591E-001
    5666    0.60763E+002  -0.64511E+001  -0.51382E+000   0.21353E+002   0.79542E-002  -0.12397E-001
    5667    0.76514E+002  -0.91140E+001  -0.84941E+000   0.15542E+002   0.82870E-001  -0.87508E-001
    5668    0.11635E+003   0.23069E+001   0.45272E+000   0.99568E+001   0.60589E-001   0.51126E-001
    5669    0.12633E+003   0.32937E+000   0.71174E-001   0.12747E+002   0.25994E-001   0.39401E-001
    5670    0.13658E+003  -0.20914E+001  -0.21249E+000   0.13098E+002   0.33434E-001   0.12680E-001
    5671    0.14621E+003  -0.34422E+001  -0.25861E+000   0.11328E+002   0.28984E-001  -0.24773E-001
    5672    0.15432E+003  -0.35894E+001  -0.16992E+000   0.87588E+001   0.54841E-001  -0.68588E-002
    5673    0.16080E+003  -0.30233E+001  -0.14312E+000   0.64270E+001   0.61954E-001   0.24377E-001
    5674    0.16573E+003  -0.21386E+001  -0.16052E+000   0.46522E+001   0.67842E-001   0.40971E-001
    5675    0.16939E+003  -0.13675E+001  -0.13588E+000   0.33592E+001   0.29427E-001   0.27838E-001
    5676    0.17199E+003  -0.95239E+000  -0.85339E-001   0.23084E+001   0.10838E-001   0.15487E-001
    5677    0.17372E+003  -0.56112E+000  -0.79689E-001   0.15325E+001   0.50878E-002   0.85697E-002
    5678    0.17498E+003  -0.43608E+000  -0.61562E-001   0.99947E+000  -0.22949E-003  -0.13500E-002
    5679    0.17579E+003  -0.30457E+000  -0.46800E-001   0.60273E+000   0.13781E-002  -0.47479E-003
    5680    0.17633E+003  -0.18899E+000  -0.31713E-001   0.32403E+000   0.94963E-003  -0.67705E-003
    5681    0.17667E+003  -0.11211E+000  -0.21325E-001   0.14150E+000  -0.41172E-003  -0.21084E-002
    5682    0.17686E+003  -0.65878E-001  -0.14195E-001   0.27655E-001  -0.67151E-003  -0.18065E-002
    5683    0.17695E+003  -0.34044E-001  -0.85192E-002  -0.40464E-001  -0.73839E-003  -0.15424E-002
    5684    0.17697E+003  -0.12474E-001  -0.48021E-002  -0.77420E-001  -0.40791E-003  -0.85266E-003
    5685    0.17696E+003   0.14821E-002  -0.21729E-002  -0.93636E-001  -0.59621E-003  -0.78801E-003
    5686    0.17693E+003   0.11111E-001  -0.75585E-003  -0.95573E-001  -0.57425E-003  -0.52821E-003
    5687    0.17689E+003   0.17160E-001   0.68905E-003  -0.86986E-001  -0.14350E-002  -0.28567E-003
    5688    0.17685E+003   0.20551E-001   0.95688E-003  -0.70204E-001  -0.40601E-002   0.31616E-003
    5689    0.17682E+003   0.24565E-001   0.26602E-002  -0.47750E-001  -0.58586E-002   0.48030E-003
    5690    0.17676E+003   0.43728E-001  -0.45669E-002  -0.46569E-001   0.60839E-003  -0.27950E-002
    5691    0.17674E+003   0.15287E+000   0.69302E-002  -0.42767E-001  -0.12958E-001   0.64931E-002
    5692    0.17664E+003   0.10928E+000   0.22915E-002  -0.94924E-001   0.52116E-001  -0.53641E-002
    5693    0.17671E+003   0.42604E+000   0.32621E-001  -0.40433E-001  -0.19364E+000  -0.23241E-001
    5694    0.17598E+003  -0.39957E+000  -0.57000E+000  -0.44971E+000   0.45416E+000   0.17288E+000
    5695    0.17987E+003   0.33082E+001   0.41740E+001   0.10571E+000  -0.98494E-001   0.83353E-001
    5696   -0.75435E+001   0.11493E+003  -0.11596E+001   0.26855E+002  -0.38953E-001   0.10254E-001
    5697   -0.18791E+001   0.88171E+002  -0.41725E+000   0.33084E+002  -0.86736E-001  -0.30213E-001
    5698    0.40578E+001   0.61213E+002   0.39829E+000   0.32603E+002  -0.60203E-001  -0.37859E-001
    5699    0.74220E+001   0.37826E+002   0.72666E+000   0.26852E+002  -0.51471E-001  -0.31978E-001
    5700    0.92854E+001   0.19474E+002   0.10517E+001   0.18067E+002  -0.24319E-001  -0.52753E-001
    5701    0.99926E+001   0.76305E+001   0.13175E+001   0.83023E+001   0.85883E-001  -0.44341E-001
    5702    0.19217E+003  -0.10532E+002  -0.47396E+000  -0.48584E+001  -0.12706E+000  -0.16880E+000
    5703    0.19105E+003  -0.11253E+002  -0.30123E+000   0.50806E+000  -0.39373E-001  -0.92761E-001
    5704    0.18843E+003  -0.10831E+002  -0.78871E-001   0.21750E+001  -0.31781E-001  -0.58805E-001
    5705    0.18564E+003  -0.96186E+001   0.16249E-001   0.24718E+001  -0.14437E-001  -0.26431E-001
    5706    0.18317E+003  -0.81454E+001   0.41014E-001   0.21876E+001  -0.16101E-001  -0.25082E-001
    5707    0.18118E+003  -0.64493E+001   0.76277E-001   0.17093E+001  -0.51759E-002  -0.93875E-002
    5708    0.17964E+003  -0.49696E+001   0.56727E-001   0.12592E+001  -0.27580E-002  -0.53006E-002
    5709    0.17851E+003  -0.36901E+001   0.51295E-001   0.88087E+000  -0.21170E-002  -0.61185E-002
    5710    0.17773E+003  -0.26531E+001   0.35126E-001   0.58814E+000  -0.15681E-002  -0.20272E-002
    5711    0.17722E+003  -0.18527E+001   0.25707E-001   0.36715E+000  -0.94779E-003  -0.12986E-002
    5712    0.17691E+003  -0.12466E+001   0.14742E-001   0.20899E+000  -0.60021E-003  -0.62331E-003
    5713    0.17673E+003  -0.79686E+000   0.14163E-001   0.10080E+000  -0.62784E-004  -0.58437E-003
    5714    0.17663E+003  -0.48550E+000   0.30719E-002   0.25153E-001   0.23777E-003   0.65890E-003
    5715    0.17661E+003  -0.25904E+000   0.98857E-002  -0.18016E-001  -0.13975E-002   0.37642E-003
    5716    0.17658E+003  -0.12715E+000  -0.44757E-002  -0.51270E-001   0.26295E-002  -0.28305E-002
    5717    0.17667E+003  -0.86753E-002   0.89829E-002  -0.53715E-001  -0.60750E-002   0.15916E-001
    5718    0.17659E+003  -0.10105E-001  -0.53475E-002  -0.10192E+000   0.40578E-002  -0.57876E-001
    5719    0.17695E+003   0.16222E+000   0.63320E-001  -0.32569E-001   0.28280E-001   0.18656E+000
    5720    0.17609E+003  -0.56303E+000  -0.62389E+000  -0.43798E+000  -0.17206E+000  -0.42476E+000
    5721   -0.10246E+002   0.13532E+003  -0.18839E+001   0.15266E+002  -0.11394E+000   0.55016E-001
    5722   -0.28918E+002   0.10801E+003  -0.19658E+001   0.27274E+002  -0.68494E-001   0.36640E-001
    5723   -0.62945E+002   0.90391E+002  -0.24900E+001   0.39676E+002  -0.22098E+000   0.12342E+000
    5724   -0.16461E+003   0.70737E+002  -0.28023E+001   0.89439E+002   0.37355E-001  -0.87540E+000
    5725   -0.36540E+002   0.74423E+002   0.92989E+000   0.68732E+002   0.43076E-001  -0.33375E-001
    5726   -0.11270E+003   0.82840E+002  -0.30872E+001   0.57711E+002   0.19363E-002   0.86556E-001
    5727    0.88722E+002  -0.21923E+002  -0.11743E+001   0.34154E+002  -0.14938E+000   0.13301E+000
    5728   -0.35643E+002   0.60186E+002   0.26110E+001   0.98508E+002   0.19082E+000  -0.25555E+000
    5729   -0.11909E+002   0.45454E+002   0.33898E+001   0.99394E+002  -0.20778E+000   0.41179E+000
    5730    0.10321E+003  -0.38832E+002  -0.16786E+001   0.56786E+002  -0.18124E+000  -0.51385E-001
    5731    0.89602E+002  -0.66646E+001  -0.46562E+000   0.86698E+001   0.69762E-001  -0.74783E-002
    5732    0.10749E+003   0.20433E+001   0.48533E+000   0.62869E+001   0.85132E-001   0.24632E-001
    5733    0.10649E+003  -0.14528E+002  -0.48233E+000   0.20642E+002  -0.85376E-001   0.18211E-001
    5734    0.12877E+003   0.87684E+001   0.68315E+000   0.15935E+002  -0.25740E-001   0.34900E-002
    5735   -0.35422E+002   0.44216E+001  -0.28855E+001   0.13702E+003  -0.80454E-001   0.19426E+000
    5736    0.13098E+003  -0.26172E+002  -0.11921E+001   0.33856E+002  -0.18864E+000  -0.87506E-001
    5737    0.11888E+003  -0.61901E+000   0.26110E+000   0.13710E+002  -0.25395E-001   0.24131E-001
    5738    0.17148E+003   0.97568E+001  -0.68155E+000   0.34681E+002  -0.14838E+000   0.16168E+000
    5739    0.22425E+003  -0.15059E+002   0.13846E+001   0.24651E+002   0.80892E-001   0.11234E+000
    5740    0.15845E+003   0.21278E+002   0.60653E+000   0.28872E+002   0.29281E-001   0.18452E-001
    5741    0.14132E+002  -0.36685E+001  -0.16695E+001   0.10332E+003  -0.98248E-001  -0.13046E+000
    5742    0.23783E+003  -0.18777E+002   0.24526E+001   0.75478E+000  -0.57072E-001   0.11201E+000
    5743    0.18995E+003  -0.98081E+001  -0.20295E+001  -0.18352E+002  -0.64101E-001  -0.31184E+000
    5744   -0.26123E+003   0.94600E+002  -0.44849E+001   0.12735E+003  -0.36388E+000   0.30450E+001
    5745    0.14589E+003   0.35360E+001   0.32053E+000   0.23085E+002  -0.10605E+000  -0.33230E-001
    5746    0.16639E+002  -0.72150E+002  -0.59914E+001   0.20697E+003  -0.12030E+001   0.66760E+000
    5747    0.26692E+003  -0.26628E+002  -0.36269E+000  -0.81943E+001  -0.38435E+000   0.31459E+000
    5748    0.23734E+003   0.75886E+000   0.38454E+000   0.38412E+002  -0.86537E-001   0.16176E+000
    5749    0.19802E+003   0.35250E+002   0.95830E+000   0.41498E+002   0.15231E+000   0.19354E+000
    5750   -0.38121E+003   0.20397E+002  -0.29643E+002   0.34070E+003   0.55291E+001  -0.85202E+001
    5751   -0.12806E+003   0.12996E+002  -0.61897E+001   0.20305E+003  -0.85044E+000   0.18021E+001
    5752    0.17644E+003   0.56738E+001  -0.42454E+000   0.30902E+002   0.30425E+000   0.23740E+000
    5753    0.11951E+003  -0.66924E+002  -0.30391E+001   0.89494E+002   0.11850E+000   0.17361E+000
    5754    0.26704E+003   0.55980E+002   0.78138E+000   0.50967E+002   0.26881E+000  -0.13700E+000
    5755    0.11987E+003   0.22781E+002   0.14838E+000  -0.63134E+002  -0.17372E+001  -0.14354E+001
    5756    0.13497E+003  -0.11371E+003  -0.69312E+001   0.15304E+003  -0.13744E+001   0.15877E+000
    5757    0.31506E+003   0.21935E+002   0.25355E+001   0.55330E+002   0.99038E-001   0.90566E+000
    5758    0.20871E+003  -0.87926E+002  -0.55224E+001   0.78260E+002  -0.13970E+001  -0.42790E+000
    5759    0.23714E+003  -0.11947E+001  -0.42011E+001   0.35997E+002  -0.12374E+001  -0.42164E+000
    5760    0.30702E+003   0.25926E+002  -0.42017E-001  -0.97702E+002  -0.14217E+001  -0.18750E+001
    5761    0.35004E+003  -0.16787E+002   0.91916E+000   0.54016E+001  -0.10288E+001   0.11900E+001
    5762    0.43957E+003   0.34874E+002  -0.96733E+001  -0.34532E+002   0.12833E+001   0.31720E+001
    5763    0.44252E+003   0.67550E+002  -0.80599E+001   0.31925E+002   0.49235E+001   0.37128E+001
    5764    0.40651E+003   0.37301E+002  -0.11769E+002   0.41112E+002   0.64712E+001   0.39790E+001
    5765    0.37962E+003  -0.10278E+003  -0.17147E+002   0.72376E+002   0.80311E+001   0.20520E+001
    5766    0.29412E+003  -0.23484E+003  -0.28455E+002   0.19536E+003   0.69228E+001  -0.20016E+000
    5767    0.10497E+003  -0.23378E+003  -0.33196E+002   0.33258E+003   0.82365E+001  -0.36834E+001
    5768   -0.14534E+003  -0.12499E+003  -0.32841E+002   0.39142E+003   0.71710E+001  -0.63817E+001
    5769   -0.54749E+003   0.12971E+003  -0.24080E+002   0.19402E+003   0.37531E+001  -0.82004E+001
    5770    0.34249E+001   0.34742E+001   0.13913E+001   0.36130E+001   0.18726E+000   0.36796E-003
    5771    0.15385E+002   0.20472E+001   0.12198E+001   0.88931E+001   0.20886E+000  -0.21134E-001
    5772    0.35312E+002  -0.76271E+000   0.12487E+000   0.11778E+002   0.17929E+000  -0.20179E-001
    5773    0.56504E+002  -0.30639E+001  -0.94029E+000   0.10836E+002   0.11084E+000  -0.16012E-001
    5774    0.72672E+002  -0.49870E+001  -0.14505E+001   0.74138E+001   0.74249E-001   0.34764E-001
    5775    0.81597E+002  -0.39811E+001  -0.12115E+001   0.34727E+001   0.19032E+000   0.11044E+000
    5776    0.85341E+002  -0.16247E+001  -0.34119E+000   0.14785E+001   0.23928E+000   0.47340E-001
    5777    0.87184E+002   0.17174E+000   0.46416E+000   0.22846E+001   0.23416E+000   0.31083E-002
    5778    0.92241E+002   0.61308E+000   0.64902E+000   0.47242E+001   0.21373E+000  -0.39271E-001
    5779    0.10267E+003   0.34580E-001   0.34494E+000   0.68275E+001   0.18355E+000  -0.63410E-001
    5780    0.11710E+003  -0.10666E+001  -0.14341E+000   0.73971E+001   0.13843E+000  -0.52020E-001
    5781    0.13244E+003  -0.17682E+001  -0.52506E+000   0.65705E+001   0.13610E+000  -0.26364E-001
    5782    0.14608E+003  -0.20686E+001  -0.61386E+000   0.51553E+001   0.13816E+000  -0.11426E-002
    5783    0.15665E+003  -0.17031E+001  -0.53027E+000   0.38110E+001   0.12768E+000  -0.97800E-004
    5784    0.16419E+003  -0.11262E+001  -0.43632E+000   0.28044E+001   0.96266E-001  -0.40516E-001
    5785    0.16909E+003  -0.66522E+000  -0.22139E+000   0.19909E+001   0.53014E-001  -0.56770E-001
    5786    0.17225E+003  -0.41524E+000  -0.16898E+000   0.12907E+001   0.14802E-001  -0.37608E-001
    5787    0.17440E+003  -0.24756E+000  -0.98487E-001   0.80077E+000   0.90473E-002  -0.70529E-002
    5788    0.17572E+003  -0.17494E+000  -0.75438E-001   0.48307E+000   0.17204E-002   0.91857E-002
    5789    0.17654E+003  -0.11633E+000  -0.50998E-001   0.27092E+000  -0.31587E-003   0.11979E-001
    5790    0.17701E+003  -0.76926E-001  -0.33332E-001   0.12597E+000   0.10242E-003   0.15278E-001
    5791    0.17725E+003  -0.43295E-001  -0.19749E-001   0.31657E-001  -0.55147E-004   0.15599E-001
    5792    0.17733E+003  -0.22974E-001  -0.11423E-001  -0.24482E-001  -0.49617E-003   0.14199E-001
    5793    0.17732E+003  -0.96966E-002  -0.60271E-002  -0.54922E-001  -0.45590E-003   0.12400E-001
    5794    0.17725E+003  -0.11766E-002  -0.22504E-002  -0.68975E-001  -0.61454E-003   0.10546E-001
    5795    0.17717E+003   0.35210E-002  -0.22938E-004  -0.72284E-001  -0.40562E-003   0.87084E-002
    5796    0.17707E+003   0.74366E-002   0.18532E-002  -0.68125E-001  -0.12587E-003   0.72049E-002
    5797    0.17698E+003   0.84229E-002   0.31758E-002  -0.59653E-001   0.61574E-003   0.55903E-002
    5798    0.17690E+003   0.73371E-002   0.51194E-002  -0.48582E-001   0.28676E-002   0.42873E-002
    5799    0.17683E+003  -0.35974E-002   0.50422E-002  -0.35354E-001   0.35455E-002   0.28072E-002
    5800    0.17678E+003  -0.24795E-001   0.33840E-003  -0.19221E-001  -0.12608E-002   0.84529E-003
    5801    0.17676E+003  -0.35948E-001  -0.28639E-002  -0.99413E-002  -0.53752E-002   0.11794E-002
    5802    0.17679E+003   0.37033E-001   0.86395E-002  -0.10955E-001   0.57180E-002   0.99299E-003
    5803    0.17675E+003   0.31063E-001  -0.49471E-002  -0.24997E-001  -0.12486E-001  -0.29447E-002
    5804    0.17674E+003   0.22005E+000  -0.47706E-003  -0.18658E-001   0.30052E-001   0.69820E-002
    5805    0.17664E+003  -0.44239E-001   0.73200E-001  -0.68637E-001  -0.94438E-001  -0.15009E-001
    5806    0.17650E+003   0.81115E+000  -0.47293E+000   0.40840E-001   0.28615E+000  -0.11250E-001
    5807    0.17782E+003   0.10792E+001   0.30752E+001  -0.59617E+000  -0.64177E+000   0.36179E+000
    5808    0.16755E+003  -0.48991E+001  -0.16178E+002   0.14314E-001   0.49503E-001  -0.29903E+001
    5809    0.71116E+002  -0.39520E+002   0.12969E+002  -0.43775E+002  -0.46073E+001  -0.42247E+000
    5810    0.13131E+003   0.48986E+001   0.13311E+002  -0.83711E+002  -0.62469E+001   0.27142E+001
    5811    0.22522E+003   0.60229E+002   0.74429E+001  -0.12010E+003  -0.77934E+001   0.97087E+001
    5812    0.41200E+003   0.11562E+003   0.61816E+001  -0.21373E+003  -0.10559E+002   0.17556E+002
    5813    0.67943E+003   0.13112E+003   0.11682E+001  -0.21341E+003  -0.72598E+001   0.16436E+002
    5814    0.91048E+003   0.12632E+003   0.83688E+001  -0.14187E+003  -0.12910E+001   0.72867E+001
    5815    0.98004E+003   0.25717E+002   0.18555E+002  -0.39025E+002   0.10378E+002  -0.53691E+001
    5816    0.90396E+003  -0.17808E+003   0.39049E+002   0.15051E+003   0.87260E+001  -0.15644E+002
    5817    0.66557E+003  -0.28451E+003   0.63428E+002   0.41815E+003   0.20380E+002  -0.18808E+002
    5818    0.29429E+003  -0.18791E+003   0.83668E+002   0.62129E+003   0.18108E+002  -0.19522E+002
    5819   -0.12583E+003   0.18035E+002   0.90271E+002   0.66890E+003   0.16633E+002  -0.23640E+002
    5820   -0.48730E+003   0.24284E+003   0.87781E+002   0.54950E+003   0.11429E+002  -0.28328E+002
    5821   -0.72570E+003   0.39432E+003   0.92732E+002   0.31018E+003   0.93645E+001  -0.27601E+002
    5822   -0.40839E+001   0.18297E+003  -0.24819E+001   0.89027E+001  -0.67030E-001   0.27670E-001
    5823   -0.29842E+001   0.15267E+003  -0.15143E+001   0.15550E+002  -0.14982E-001   0.44242E-001
    5824   -0.62758E+000   0.11245E+003  -0.46801E+000   0.18819E+002  -0.20459E-001   0.33115E-001
    5825    0.14038E+001   0.71217E+002   0.63661E+000   0.18361E+002   0.69837E-003  -0.19161E-001
    5826    0.32873E+001   0.36706E+002   0.14443E+001   0.14805E+002  -0.40179E-001  -0.27437E-001
    5827    0.42517E+001   0.12890E+002   0.18661E+001   0.92575E+001  -0.72056E-001  -0.65188E-001
    5828    0.43555E+001   0.17456E+001   0.16097E+001   0.34794E+001   0.13840E-001  -0.78276E-001
    5829   -0.11810E+000  -0.89808E+000   0.43383E+000   0.89480E+000   0.94192E-001   0.90592E-001
    5830    0.36853E+002  -0.66161E+002   0.66691E+001  -0.43392E+001   0.41615E-001  -0.24232E+001
    5831    0.57978E+002   0.38771E+002   0.36621E+001  -0.63470E+001  -0.54358E+000  -0.20540E+001
    5832    0.11149E+003   0.14769E+002  -0.44897E+001  -0.41075E+001  -0.73419E-001  -0.62926E+000
    5833    0.15793E+003   0.42923E+001  -0.30239E+001  -0.16969E+001  -0.57149E-001  -0.55001E+000
    5834    0.18274E+003  -0.67677E+001  -0.18838E+001  -0.44081E+000   0.41383E-001  -0.17233E+000
    5835    0.18829E+003  -0.97357E+001  -0.50986E+000   0.17134E-001   0.24588E-001  -0.11577E+000
    5836    0.18780E+003  -0.10415E+002  -0.20731E+000   0.85528E-001   0.11198E-001  -0.48021E-001
    5837    0.18579E+003  -0.96143E+001  -0.30640E-001   0.59165E-001   0.17132E-002  -0.44549E-001
    5838    0.18352E+003  -0.82524E+001   0.19696E-001   0.34972E-001  -0.20644E-002  -0.21499E-001
    5839    0.18156E+003  -0.67042E+001   0.46524E-001   0.20242E-001   0.55494E-003  -0.14466E-001
    5840    0.17999E+003  -0.52300E+001   0.50342E-001   0.18711E-002   0.65052E-003  -0.73412E-002
    5841    0.17881E+003  -0.39350E+001   0.45181E-001  -0.76923E-002   0.17425E-002  -0.43685E-002
    5842    0.17797E+003  -0.28701E+001   0.35472E-001  -0.15371E-001   0.66314E-003  -0.20551E-002
    5843    0.17739E+003  -0.20185E+001   0.30086E-001  -0.22862E-001   0.29314E-003  -0.19776E-002
    5844    0.17702E+003  -0.13715E+001   0.17573E-001  -0.28834E-001   0.12741E-003   0.38900E-003
    5845    0.17680E+003  -0.88449E+000   0.18179E-001  -0.32343E-001  -0.26496E-003  -0.17679E-002
    5846    0.17667E+003  -0.54512E+000   0.36689E-002  -0.34749E-001   0.37240E-003   0.24784E-002
    5847    0.17664E+003  -0.28893E+000   0.14038E-001  -0.35722E-001  -0.69439E-003  -0.56460E-002
    5848    0.17658E+003  -0.15057E+000  -0.50005E-002  -0.34586E-001   0.15037E-002   0.14648E-001
    5849    0.17675E+003  -0.11138E-001   0.26063E-002  -0.34994E-001  -0.25338E-002  -0.36831E-001
    5850    0.17647E+003  -0.71946E-002   0.71830E-001  -0.32678E-001   0.36152E-002   0.10876E+000
    5851    0.17713E+003  -0.84236E-001  -0.50917E+000  -0.31494E-001   0.56614E-003  -0.30305E+000
    5852    0.17761E+003   0.13947E+001   0.32074E+001  -0.32121E-001  -0.24797E-003   0.65192E+000
    5853    0.19603E+003   0.19477E+002   0.64003E+002  -0.12195E+000  -0.32935E-001   0.76808E+001
    5854    0.17147E+003  -0.89250E+001  -0.16324E+002  -0.82876E-001   0.94371E-002  -0.66482E-001
    5855   -0.60311E+001   0.19522E+003  -0.15256E+001  -0.11687E+001  -0.30722E-001  -0.56595E-002
    5856   -0.13565E+002   0.14078E+003  -0.25396E+001  -0.33651E+000   0.44195E-002   0.37903E-001
    5857   -0.31152E+002   0.11260E+003  -0.18427E+001   0.78633E+000   0.14906E+000  -0.19946E-001
